search_time,search_key,title,link,pub_date,description,source,newsUrl,content
2024-03-22 06:10:37,ETF,日經：日銀將在周二結束YCC政策和ETF購買| Anue鉅亨- 歐亞股 - Anue鉅亨,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81NDk1Mzk10gEA?oc=5,2024-03-18 18:30:48,日經：日銀將在周二結束YCC政策和ETF購買| Anue鉅亨- 歐亞股,Anue鉅亨,https://news.cnyes.com/news/id/5495395,unknow domain
2024-03-22 06:10:37,ETF,金管會：不會打壓 ETF 未來將朝三方向監管 - 經濟日報,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEzLzc4Mzk4OTXSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTMvNzgzOTg5NQ?oc=5,2024-03-18 18:48:12,金管會：不會打壓 ETF 未來將朝三方向監管,經濟日報,https://money.udn.com/money/story/5613/7839895,"   國人瘋ETF狂潮獨步全球，金管會主委黃天牧昨（18）日表示，沒有要打壓ETF商品、沒有要訂募集上限，未來將朝三方向監管，一、資訊揭露是否完整、是否賣給合適的投資人，二、6月底前拍板投信與網紅合作行銷的自律規範，三、請證交所和櫃買中心建立全市場風險的監控機制。   元大台灣價值高息ETF（00940）募集金額飆上1,700億元的史上天量，甚至出現解定存、借信貸、挪學費、抵房子去搶買ETF的情形。立法院財委會昨天以「從ETF熱賣看政府如何健全投資管道引導民間游資，避免熱錢過度投入房市」為題邀請黃天牧、中央銀行副總裁嚴宗大報告並備詢。 金管會三方向監理ETF  黃天牧認為，全民瘋ETF有三大原因，一、民眾希望有一個可以管理風險又能看到穩健收益的商品，二、大家對台股發展有信心，因此對以台股為主要配置的ETF有期待，三、國人喜歡配息型商品。   金管會對投信業未來推ETF商品是鼓勵還是防堵？黃天牧說，他沒有鼓勵也沒有防堵，商品適合市場就會做審查，也沒有打算要對ETF設募集上限。   ETF商品有配息設計也很吸引投資人，但金管會關切的不是「量多少」，而是創造這個量背後的銷售過程、資訊揭露是否完整，黃天牧表示，如果銷售過程中沒有置入性行銷，沒有不當比喻，資訊可以充分揭露，「我不會這麼在乎量」。   黃天牧說，ETF商品是中性的，金管會重要的是健全制度，未來將朝三大方向，一、投信公司在銷售過程中，商品資訊揭露是否完整？是否賣給合適的投資人？該投資人也需了解商品特性。   二、6月底拍板網紅自律規範。投信與網紅、或投信透過行銷公司和網紅合作，都是置入性行銷，網紅需讓投資人知悉是某公司贊助，若投信委託的網紅內容不恰當，會從投信端要求改善，否則最重罰300萬元。   黃天牧直言，例如拿投信業ETF的配息率和銀行定存利息去做比較，「我認為非常不妥」。   三、請證交所和櫃買中心建立全市場風險的監控機制，包括ETF成分股對市場影響，是否有集中度問題都會去處理。   據金管會掌握，目前48檔台股ETF涵蓋了402家上市櫃公司，權值大的成分股相對分散，初步來看，集中度問題還在可被管理的範圍內。   延伸閱讀 高息商品鎖定聯發科、大聯大 ETF 成分股過度集中三疑慮 元大台灣價值高息 00940募集1,748億元 超額儲蓄 推升 ETF 熱度 台股2萬點是天花板？現在搶 ETF 需要了解五種心態 "
2024-03-22 06:10:37,ETF,債券ETF前十強3月績效1.3％起跳 - 工商時報,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LmN0ZWUuY29tLnR3L25ld3MvMjAyNDAzMTk3MDAyOTItNDM5OTAx0gEA?oc=5,2024-03-18 19:00:00,債券ETF前十強3月績效1.3％起跳,工商時報,https://www.ctee.com.tw/news/20240319700292-439901,unknow domain
2024-03-22 06:10:37,ETF,2檔台股ETF 狂募2300億 - 聯合新聞網,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzEyMzAwNi83ODQwMDAz0gEtaHR0cHM6Ly91ZG4uY29tL25ld3MvYW1wL3N0b3J5LzEyMzAwNi83ODQwMDAz?oc=5,2024-03-18 22:04:24,2檔台股ETF 狂募2300億,聯合新聞網,https://udn.com/news/story/123006/7840003,元大台灣價值高息ＥＴＦ（○○九四○）吸金能力有多驚人？據了解，上周五截止募集的○○九四○，短短五天募集一七五○億元，連同將於明天掛牌的統一台灣高息動能ＥＴＦ（○○九三九）規模五三一億元，合計這兩檔台股ＥＴＦ共吸收了近兩千三百億元資金。   從去年底開始，國內ＥＴＦ成立規模屢創新高，去年十一月底成立的群益ＥＳＧ投等債20+（○○九三七Ｂ）規模一五三億元，三月初的中信上游半導體（○○九四一）規模來到一七五億元，但募資規模紀錄接連被統一、元大改寫。券商表示，○○九四○募資創下空前熱潮，若投資人來不及參與這次募資，只能等到這檔ＥＴＦ四月一日掛牌上市，直接在公開市場上買進。   在昨天的立法院財委會，包括郭國文、羅明才、賴惠員等朝野立委都認為，當前台灣的利率過低，使台灣資金氾濫，所以民眾才將資金轉投股市、ＥＴＦ。   對於中央銀行總裁楊金龍提出羊群效應，黃天牧昨回應，近期投資人有一種錯失恐懼症「ＦＯＭＯ（Fear of missing out）」心態，擔心自己趕不上，他認為每檔金融商品都會出現羊群效應，但重點在於投信公司是否對投資人作資訊的完整、正確的揭露。   此外，立委也質疑民眾瘋搶ＥＴＦ，與國內利率太低、超額儲蓄過多有關，央行副總裁嚴宗大回應，台灣資金長期剩餘、累計較多超額儲蓄，和經常帳長期順差有很大關係，且金融危機後，企業從原本應該是資金需求者（向銀行借錢），變成超額儲蓄累積者，導致超額儲蓄問題更加嚴重。   也有立委關注，國內實質利率為負，代表民眾把錢存在銀行裡，利息都被通膨吃光光，嚴宗大說，央行的職責是金融穩定，國內實質利率與低薪等問題，央行在理監事會議時都會一併納入考慮。   嚴宗大說，善用資金投入國內、外實體投資，是解決超額儲蓄過多的有效方法，可促進經濟平衡發展，事實上過去幾年，政府在許多公共建設投資，以及鼓勵民間投資上也採取許多措施也有所進展。
2024-03-22 06:10:37,ETF,00940過熱往後ETF募集要設上限？ 女子：若真的額度控管代表政府限制資金入股市| 聯合新聞網 - 聯合新聞網,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzEyMzAwNi83ODQwMjYz0gEA?oc=5,2024-03-19 00:32:24,00940過熱往後ETF募集要設上限？ 女子：若真的額度控管代表政府限制資金入股市| 聯合新聞網,聯合新聞網,https://udn.com/news/story/123006/7840263,  上班前碎碎念系列  回顧美股收盤的狀況，NVDIA發佈了新一代的晶片GB 200，採用台積電4奈米製程；而另一方面，Google和Apple則正在協商讓Google Gemini爲iPhone提供AI服務。   這些消息都激勵了美股在開盤時科技類股有一波漲勢，不過在美債殖利率仍高的情況下，漲幅有所抑制，主要指數表現：道瓊+0.20%、標普+0.63%、納斯達克指數+0.82%、費城半導體指數平盤；台積ADR+0.16%。   而今天的重頭戲，是稍晚日本銀行BOJ發布的利率政策，以及週三FOMC會議結果。昨天日經指數在等待的同時仍然大漲千點，可見日本股市仍有期待空間。  台股ETF募集上限？胡扯議題   很少看政治新聞的女子，最近有觀察到立法院財政委員會的質詢議題，有些委員不斷詢問金管會「是不是要針對投資國內股票型ETF設定募集上限？」  說真的，不清楚背後是代替誰發言的，但是投資境外的ETF因為涉及換匯問題，所以額度是需要經過中央銀行控管的；投資國內股票的ETF如果需要控管額度，那不就表示「政府限制資金投入股市」嗎？   不知道那些委員們問這種問題，究竟背後的盤算是什麼。大家經歷COVID看了美股台股的表現，以及日股近期的表現，應該不難發現高點是持續創高的，有人用「資金派對」來形容，或許偏悲觀，但從女子的角度來看，目前資金仍在美國居多，但美國啟動降息後，亞洲股市勢必會迎來另一波資金挹注，而這些所謂的外資去處，自然是去股市了。   因此女子分享自己投資台股跟日股的經驗，仍然還是保持審慎樂觀的。   ◎本文內容已獲 碎念女子萬萬歲 Murmur Girl 授權，原文出處於此；未經同意禁止取用轉載。
2024-03-22 06:10:37,ETF,買00940真懂ETF？不會跌破10元？施昇輝：0056曾破發還腰斬「不明就裡瘋就可能大回檔」 - 今周刊-在今天看見明天,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuY29tLnR3L2FydGljbGUvY2F0ZWdvcnkvMTgzMDEzL3Bvc3QvMjAyNDAzMTgwMDE0L9IBAA?oc=5,2024-03-19 07:00:00,買00940真懂ETF？不會跌破10元？施昇輝：0056曾破發還腰斬「不明就裡瘋就可能大回檔」,今周刊-在今天看見明天,https://www.businesstoday.com.tw/article/category/183013/post/202403180014/,unknow domain
2024-03-22 06:10:37,ETF,00944又一檔月配息ETF…選股邏輯「鎖現在預未來」？ 專家：能高動能卻又低波動| 聯合新聞網 - 聯合新聞網,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzEyMzAwNi83ODQxMzU00gEA?oc=5,2024-03-19 07:05:20,00944又一檔月配息ETF…選股邏輯「鎖現在預未來」？ 專家：能高動能卻又低波動| 聯合新聞網,聯合新聞網,https://udn.com/news/story/123006/7841354,   台灣投資人對於存股的需求熱度不減，因此讓高股息ETF越來越受投資人青睞，投資人求息若渴，其中在高股息ETF市場中更是百家爭鳴，然而不少眼尖的投資人發現，不少訴求高股息ETF的成分股大同小異、重疊性不低。   這其實是因為，無論是所謂的：  第一代訴求「純高息」；  第二代聚焦「永續/龍頭企業」高息；  乃至於第三代加入成長因子、強調旺季追股息、淡季追成長的「成長」高息；   其投資篩選流程大多從「當前股利率」出發，因此即使後續透過企業獲利等因子來調整權重或分數，因為一開始的選股出發點早已定位僵固，因此造成各種指數成分股差異性不大。如何能真正投資在獨門的高息股？  不一樣的月配高股息ETF　野村臺灣趨勢動能高股息ETF（00944）   即將於4月22日募集、預計5月9日掛牌的「野村臺灣趨勢動能高股息ETF（00944）」即從不一樣的角度出發，亦即該ETF追蹤指數「臺灣趨勢動能高股息指數」，同時透過「動能指標」與「股利指標」雙重聚焦，聚焦強勢股價動能、同時又具備基本面強勢的高息股，與市場熱門高息股低重疊、風險分散、波動更低，歷史回測「臺灣趨勢動能高息指數」指數平均殖利率達7%~8%，適合存股族、退休族入手，更是投資人長期穩健布局的最佳選擇！  00944採月配息制，首次配息預計在今年7月除息，8月初領息，此外，從存股的角度來看，00944具有平準金機制，讓ETF配息不會因為規模增加，股東人數增加而被稀釋，有助於配息的穩定性。   野村投信策略暨行銷處資深副總經理黃宏治表示，在高息股方面，若進一步分析，臺灣趨勢動能高股息指數不只看當前「確定股利率」，也會透過預估每股盈餘（FactSet預估未來該公司EPS）乘上近三年平均股利發放率，以預估接下來的預估股利水準；也就是說，5月成分股定審時本ETF找尋股東會已公布確定股息的「股利資優生」（現在），而在11月成分股定審時則提前發掘未來具潛力的「股利潛力股」（未來），透過獨特篩選指標，嚴選獨門好股票，與市面上熱門高息股ETF持股重覆度低，足見「動能」搭配「高息」擁有股價強勢的趨勢動能，同時具備高息股抗震的雙重優勢，如同陰陽太極合璧，能巧妙結合並發揮最大投資效益。  「臺灣趨勢動能高股息指數」動能旺、波動低，更合適長期存股族  臺灣高股息指數、臺灣加權電子類指數與臺灣趨勢動能高股息指數。近3年期間為2021/2/28-2024/2/29。（資料來源：Bloomberg）   00944基金經理人林怡君表示，訴求發掘「強勢高息股」的臺灣趨勢動能高股息指數於2015年11月17日至2024年2月29日實際回測期間的長期總報酬高達416.53%，約當年化報酬率21.9%，明顯優於同期間臺灣加權指數的14.48%、臺灣高股息指數的14.32%，但強勢高息股的長期年化波動度卻僅有13.7%，反而低於臺灣加權指數的15.33%與臺灣高股息指數的14.42%，波動性反而下降。   有別於市場普遍唯高息是圖、乃至於把高息與成長分開追的模式；臺灣趨勢動能高股息指數則從不一樣的角度出發，透過「動能」與「股利」雙指標最大化總報酬潛力，除了解決股利價差分開追的操作面難題，從本質上深入發掘具有向上趨勢動能、同時又具備能夠持續穩健配發股息的優質基本面公司，不只為投資人追求高息，同時也兼顧未來資本利得的成長性。
2024-03-22 06:10:37,ETF,00944是一檔最菜的月配息ETF學弟？ 經理人：高息股但股價動能差也不會進成分股| 聯合新聞網 - 聯合新聞網,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzEyMzAwNi83ODQxNDU30gEA?oc=5,2024-03-19 07:52:48,00944是一檔最菜的月配息ETF學弟？ 經理人：高息股但股價動能差也不會進成分股| 聯合新聞網,聯合新聞網,https://udn.com/news/story/123006/7841457,   今年以來，台股持續不斷攀新高，加權指數3/8在台積電帶領下，再創歷史新高，目前台股技術面維持多頭格局，量能也隨之增溫，有利支撐台股多頭行情。然而今年以來全球金融市場波動度高，不少投資人開始擔心，現在進場不會太高。   市場高低不是重點，會漲才是重點，想賺價差、領高息、避免成份股過度重疊，野村臺灣趨勢動能高股息ETF（00944）一次實現投資人的三大願望，擁有「強勢」x「高息」x「低重疊」的高股息ETF，⼀次解決所有⾼股息投資過去的痛點。   00944是市場唯一透過紮實的學術研究及驗證（Value and Momentum Everywhere），價值投資 (高息股) 與動能投資 (強勢股)的「強勢高息股策略 」可望提升報酬、降低波動；野村投信獨創新猶推出首檔結合「趨勢動能」x 優化的「⾼股息」篩選標準，成為新⼀代的⾼股息投資顯學。  00944將於4月22日至4月24日展開募集。預計5月9日掛牌，7月首次除息。台股目前估值仍低，適合進場，台股無論長期累積報酬率或現金股利率及配發率均名列全球前茅，後市並不看淡。   投資人越來越愛高股息ETF所帶來的現金流，投資高息股ETF最重要的就是為了領到股息，事實上，高股息ETF月月配不是關鍵，重要的是指數的編制規則。野村投信策略暨行銷處資深副總經理黃宏治表示，指數是決定一檔高股息ETF是否具備長期競爭力的關鍵。  00944首創「動能指標」+「股利指標」雙優勢   1.市場獨創「強勢動能指標」x「高息股利指標」雙篩選，打造高效動能投資組合。  從上市櫃企業（排除創新版&營建業者）精選50家公司，成份股占ETF權重上限10%，作為投資對象。在每年的5月和11月的第七個交易日進行標的審核，以確保投資組合的最佳化   2.獨家納入「預估EPS」估未來股息，當前確定高息股+未來潛力股，全天候掌握高息股投資動能  5月份率先卡位「確定股利率高」的資優生中過去12個月維持強勢的股票，且該個股在未來6個月續強或優於大盤表現的機率大，享受領高股息同時追價差；11月選股時提前上轎卡位「預估股利率高」，選出在未來能多發放股利的優質高息股中過去12個月維持強勢的股票，且該個股在未來6個月續強或優於大盤表現的機率大。   3.「強勢高息股」受惠強勢股動能與高息股緩衝特性比成長股更提前抓到行情，根據數據統計，強勢高息股動能往往能持續向上，對抗下檔風險的效果更明顯，更適合向上長期存股族投資持有  00944與熱賣ETF追蹤指數成份股低重疊？  00944選股不單壓企業「股利」表現，而將「動能指標」+「股利指標」綜合加權，目的是找到兼具股價動能及高股息的股票，股價動能表現不佳的高息股（剔除近1個月交成金額後20%企業），不會被選入。   00944採取「綜合分數」加權，而非市面上熱賣高息股ETF集中加權某些高息股，使得持股平均分散於50檔個股，這樣存股才能多元分散，避免投資部位過度集中在市值太高的股票上，才能在每個產業出現上漲行情時都雨露均霑，並有效分散投資風險，也是00944的核心訴求之一。
2024-03-22 06:10:37,ETF,千億活水加持高股息ETF 喜搭順風車| 基金天地| 理財| 經濟日報 - 經濟日報,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjA3Lzc4Mzc5NzTSAQA?oc=5,2024-03-19 09:00:00,千億活水加持高股息ETF 喜搭順風車| 基金天地| 理財| 經濟日報,經濟日報,https://money.udn.com/money/story/5607/7837974,"  台股高股息 ETF 繼去年規模成長4,868億後，近期再掀高股息 ETF 熱潮，統一台灣高息動能（00939）、元大台灣價值高息（00940）兩檔高股息 ETF 先後募集，將為台股帶來千億資金活水，而已掛牌的高股息 ETF，因為與兩檔成分股有部分重疊，市場臆測可能會有抬轎效應，使得近期高股息 ETF 表現亮眼。   統計目前掛牌的17檔高股息，均有不少漲幅，攤開近一月表現來看，凱基優選高股息（00915）上漲16.0%均冠、群益台灣精選高息（00919）上漲15.3%、永豐 ESG 低碳高息（00930）上漲13.8%，這三檔 ETF 與剛募集的00939、00940的十大成分股，分別有8檔、14檔及9檔重疊，顯見在千億資金買盤將流入的情況下，不少投資人已搶先卡位，使得「抬轎效應」發酵，高股息 ETF 表現十分亮眼。  高股息ETF近一月表現排名前五。(資料來源：CMoney)   永豐 ESG 低碳高息 ETF（00930）經理人張怡琳表示，美國公佈2月生產者物價指數（PPI）年增幅創下六個月來新高，顯示美國在對抗通膨仍具挑戰。台股方面，已來到相對高位，資金輪動加快，須慎防股市漲多後的修正。高股息 ETF 的成分股，能持續配發股利，代表營運相對穩健，因此可以透過高股息 ETF 來參與市場，相對較能抵禦市場波動。"
2024-03-22 06:10:37,ETF,搞錯ETF觀念！他砸300萬買00940 崩潰喊：如何停損 - Yahoo奇摩新聞,https://news.google.com/rss/articles/CBMivgFodHRwczovL3R3Lm5ld3MueWFob28uY29tLyVFNiU5MCU5RSVFOSU4QyVBRmV0ZiVFOCVBNyU4MCVFNSVCRiVCNS0lRTQlQkIlOTYlRTclQTAlQjgzMDAlRTglOTAlQUMlRTglQjIlQjcwMDk0MC0lRTUlQjQlQTklRTYlQkQlQjAlRTUlOTYlOEEtJUU1JUE2JTgyJUU0JUJEJTk1JUU1JTgxJTlDJUU2JTkwJThELTA5MTgwMDE5OS5odG1s0gEA?oc=5,2024-03-19 09:18:00,搞錯ETF觀念！他砸300萬買00940 崩潰喊：如何停損,Yahoo奇摩新聞,https://tw.news.yahoo.com/%E6%90%9E%E9%8C%AFetf%E8%A7%80%E5%BF%B5-%E4%BB%96%E7%A0%B8300%E8%90%AC%E8%B2%B700940-%E5%B4%A9%E6%BD%B0%E5%96%8A-%E5%A6%82%E4%BD%95%E5%81%9C%E6%90%8D-091800199.html,元大台灣價值高息ETF（00940）主打月月配息，昨（18）日剛成立就掀起一波搶買潮。只不過有網友表示，看好上市後可以玩短線賺價差，便投入300萬元買00940，結果發現自己搞錯了ETF的觀念，只好連忙發文求助該如何停損，貼文曝光迅速引發討論。▼元大台灣價值高息ETF（00940）剛成立就掀起一波搶買潮。（示意圖／元大證券提供）原PO以「00940現在如何停損，心情好糟」為題在Dcard發文寫道，自己搞錯了ETF的觀念，不知道正式成立後買進到上市，1股10元計算，他原本以為自己買就可以靠著漲幅賺到短線價差，「沒想到是買完之後才上市等人抬轎，上市後如果沒有新資金進駐，幫這2000億資金抬轎，可以說是凶多吉少。」▼原PO豪砸300萬購買00940。（圖／翻攝自Dcard）此外，原PO也曬出截圖，證實自己的確投入了300萬元購買00940，同時他也向廣大網友求助，「請問現在該如何操作停損？放空其他類似的ETF嗎？或是已經注定長期套牢？」對此，大批網友一面倒狂酸，表示「韭是您，一根韭菜容易折斷，兩千億根韭菜根本折不斷，請相信團結力量大」、「投資觀念真差，到底ETF是長期投資還是短期投機搞不清楚…心態不正確你買定存就好」、「到底有沒有搞清楚自己是買什麼」、「沒搞清楚概念就敢出手，韭4您」、「不要什麼都不知道就在那邊跟風啊」。▼許多網友紛紛指責原PO投資前沒有事先做功課。（示意圖／翻攝自pixabay）不過也有好心網友解釋，「ETF跟股票的買賣一樣，有人賣，才能買（募集期間除外），還有ETF跟基金很像，也是要看淨值，如果當ETF要下市，會用淨值跟股票數相乘的金額還給投資者，00940跌也沒關係，越跌，就要買，就可以花比之前少的錢，買到一張00940。」（封面示意圖／東森新聞）更多東森新聞報導 GTC大會激勵AI族群 台股開低走高跌幅收斂  殺手級AI晶片亮相 黃仁勳發布最新款Blackwell晶片  解定存、壓房產也要買？ 00940逾1748億破紀錄！ 
2024-03-22 06:10:37,ETF,今日最夯ETF／00919爆量逾25萬張收復三均線 挑戰股價新高 - 經濟日報,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjE4Lzc4NDE4NzLSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTgvNzg0MTg3Mg?oc=5,2024-03-19 09:54:05,今日最夯ETF／00919爆量逾25萬張收復三均線 挑戰股價新高,經濟日報,https://money.udn.com/money/story/5618/7841872,"  台股19日盤中由黑翻紅、但終場仍拉回修正跌0.11%，不過群益台灣精選高息（00919）不僅在今日成交量排名中成為冠軍，更收漲2.75%，漲幅表現也在原型ETF中位居第一。   群益台灣精選高息今日價格以25.46元開平盤，收26.16元，上漲0.70元、漲幅2.75%，成交量達256,102張，終場收復一根紅K，雖然留有較短的上、下影線，但目前已站上所有短中長期均線、且形成多頭排列，若多頭量能持續增溫，有望刷新3月14日27.01元的歷史新高。   00919自從連續配出超過10%的年化配息率、且次次填息，引發市場高股息投資話題，觀察00919近四季的配息金額，分別為0.54元、0.54元、0.55元、0.66元，呈現緩步墊高趨勢。   群益台灣精選高息成立於2022年10月13日，追蹤「臺灣精選高息指數」依照股利率由高至低排序並篩選出30檔股票。成分股依照股利率加權，輔以流動量指標調整權重，而00919所追蹤的指數，選股策略中有兩大重點：「精準高息」以及「精準領息」。   前十大投資標的與比重為：長榮12.16%、瑞昱10.38%、聯電8.39%、聯詠7.31%、聯發科5.57%、中美晶5.21%、健鼎3.89%、力成3.62%、鈊象3.37%、漢唐3.18%。   群益投信指出，「精準高息」是指選進來的成分股是依據上市櫃公司董事會當年度宣告的現金股利進行篩選，避免使用「預測未來」或是「參考過去」所造成的誤判。   「精準領息」則是納進來的成分股都是尚未配息的高息股，確保投資的每一塊錢都能領到高息，此外，00919重視EPS成長率，企業獲利成長若能創新高，將有利於未來股利率及股價表現。"
2024-03-22 06:10:37,ETF,ETF大軍來了1／台股40年轉進ETF時代ETF憑什麼紅到翻天？ | 金融脈動| 金融| 經濟日報 - 經濟日報,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEzLzc4NDE4NDjSAQA?oc=5,2024-03-19 10:00:30,ETF大軍來了1／台股40年轉進ETF時代ETF憑什麼紅到翻天？ | 金融脈動| 金融| 經濟日報,經濟日報,https://money.udn.com/money/story/5613/7841848,  「你申購了嗎？」3月以來多檔ETF陸續開募，搭上這波台積電股價創新高，台股登上2萬點，申購ETF宛如全民運動，似乎沒有申購，就等於沒有參與到台灣的投資市場，現在很多人都想問，ETF還會紅多久？   上班族林小姐原本對投資股票態度隨緣，最近因為大伯（先生的長兄）的某檔009字頭ETF大漲，讓家族成員羨慕不已 ，親朋好友間都在討論，要幫小孩買ETF存教育基金；經不起愛孫心切婆婆的聲聲催促，林小姐跟先生只好請了假，帶著全家大小的文件證明，一起去開戶，由於開戶的人太多，折騰了一下午才弄好。
2024-03-22 06:10:37,ETF,ETF買盤續發威成分股走揚投信加碼台股279億再創高| 證券 - 中央社即時新聞,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LmNuYS5jb20udHcvbmV3cy9hZmUvMjAyNDAzMTkwMzg4LmFzcHjSAQA?oc=5,2024-03-19 12:29:00,ETF買盤續發威成分股走揚投信加碼台股279億再創高| 證券,中央社即時新聞,https://www.cna.com.tw/news/afe/202403190388.aspx,unknow domain
2024-03-22 06:10:37,ETF,新 ETF 抬轎投信買超再創高 長榮、群光等吸引買盤進駐 - 經濟日報,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjA3Lzc4NDI0OTLSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MDcvNzg0MjQ5Mg?oc=5,2024-03-19 18:44:51,新 ETF 抬轎投信買超再創高 長榮、群光等吸引買盤進駐,經濟日報,https://money.udn.com/money/story/5607/7842492,"   在統一台灣高息動能（00939）與元大台灣價值高息（00940）兩檔新募ETF大舉建倉下，投信法人昨（19）日買超台股278.9億元，再度改寫歷史新猷，加上市場預期心理，推升新ETF成分股大漲表態，除長榮（2603）、群光（2385）、緯創（3231）等紛紛逆勢收紅，相關高息ETF也大漲收市。   根據CMoney統計，投信法人已連13買，累計買超706億元。進一步檢視投信昨日買超金額前十大個股，其中聯發科32億、長榮21億、鴻海19.5億、緯創14.4億、群光13.3億、聯電11.3億、世界10.3億、欣興10.1億、英業達9.7億、緯穎9.6億元。 投信買超金額再創歷史新高  值得一提的是，統一台灣高息動能將於今日掛牌，其40檔成分股也於今日收盤後全數出爐。   對比投信法人買超排行榜可發現，投信買超前十大個股，可能都是統一台灣高息動能的成分股，比如聯發科為其第二大持股、長榮為第四大持股、緯創第七大、群光第一大等。   統一台灣高息動能前十大持股，依序為：群光7.22%、聯發科5.89%、大聯大5.30%、長榮4.40%、力成4.30%、日月光投控3.80%、緯創3.72%、京元電子3.64%、東陽3.58%、瑞昱3.39%。   至於元大台灣價值高息前十大成分股，也有聯發科、長榮、群光及聯電。   元大台灣價值高息將於4月1日掛牌，根據公開說明書，該ETF自成立日起，即運用基金資產進行投資組合布局。   也就是說，將有近1,750億元資金在未來八個交易日中進場，將成為台股一股助力。   金管會昨日則公布近三年48檔台股ETF交易其成分股交易量占整體台股僅1%，從2022年約占0.71%、2023年提升到0.91%，今年前二月則略降到0.53%，顯示ETF成分股量能對整體台股影響有限。但若單以48檔台股ETF成分股交易量來看，隨ETF規模擴增快速讓成分股量增。   高股息ETF持股具有重疊性，對比統一台灣高息動能、元大台灣價值高息的前十大持股的重複性，群益台灣精選高息、富邦特選高股息30、永豐ESG低碳高息、凱基優選高股息30等都有多檔重疊，昨日漲幅都有約2%，顯見新募ETF的「抬轎效應」正在發威。   受惠於共同成分股攀高，相關ETF紛紛勁揚，復華台灣科技優息、群益台灣精選高息、凱基優選高股息30三檔高息ETF完成填息，分別花費了一天、二天以及二天；其中群益台灣精選高息四次除息均完成填息，規模衝上1,913億元；凱基優選高股息30五次除息都順利填息。   至於收盤價創新高部分則有九檔，包含元老級的元大高股息、復華富時高息低波、富邦特選高股息30、群益半導體收益、復華台灣科技優息、永豐ESG低碳高息、兆豐永續高息等權、中信成長高股息、台新永續高息中小。  延伸閱讀 股王世芯重摔 千金股臉綠 台灣的錢比大家想像多？投資ETF熱潮延燒 揭曉台股ETF熱門排行Top 10 "
